観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,5日の最大値(mm),5日の最大値の品質情報,5日の最大値起時（時）(まで),5日の最大値起時（分）(まで),5日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,4日までの観測史上1位の値(mm),4日までの観測史上1位の値の品質情報,4日までの観測史上1位の値の年,4日までの観測史上1位の値の月,4日までの観測史上1位の値の日,4日までの7月の1位の値(mm),4日までの7月の1位の値の品質情報,4日までの7月の1位の値の年,4日までの7月の1位の値の月,4日までの7月の1位の値の日,統計開始年
44173,東京都,大島北ノ山（オオシマキタノヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,170.5,8,2013,10,16,80.5,8,2020,07,04,2003
44191,東京都,利島（トシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,121.0,8,2021,07,01,121.0,8,2021,07,01,2014
44207,東京都,新島（ニイジマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,137.0,8,2021,07,01,137.0,8,2021,07,01,2003
44216,東京都,神津島（コウヅシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,124,8,2004,10,08,96.0,8,2010,07,08,2003
44226,東京都,三宅島（ミヤケジマ）,47677,2024,07,05,15,50,0.0,8,0.0,4,,,,,,172,8,2007,10,27,100,8,2000,07,07,1976
44228,東京都,三宅坪田（ミヤケツボタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,190,8,2007,10,27,118.5,8,2021,07,01,2000
44262,東京都,八重見ヶ原（ヤエミガハラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,167.5,8,2015,11,19,99.0,8,2020,07,19,2003
44263,東京都,八丈島（ハチジョウジマ）,47678,2024,07,05,15,50,0.0,8,0.0,4,,,,,,181.0,8,2015,11,19,107.5,8,2020,07,19,2003
44281,東京都,青ヶ島（アオガシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,258.0,8,2022,10,14,89.5,4,2015,07,04,2014
44301,東京都,父島（チチジマ）,47971,2024,07,05,15,50,0.0,8,0.0,4,,,,,,139,8,1989,09,30,91,8,2000,07,19,1986
44316,東京都,母島（ハハジマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,223.0,8,2023,10,18,83.5,8,2017,07,29,2007
45061,千葉県,我孫子（アビコ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,105.0,8,2013,10,16,61.5,8,2016,07,20,2010
45081,千葉県,香取（カトリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,256,4,1999,10,27,71.5,8,2019,07,17,1999
45086,千葉県,東庄（トウノショウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,125.0,8,2014,08,10,101,8,2007,07,15,1976
45106,千葉県,船橋（フナバシ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,131.0,8,2013,10,16,68,8,2000,07,07,1999
45116,千葉県,佐倉（サクラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,121.0,8,2019,10,25,65.5,8,2017,07,04,1976
45121,千葉県,成田（ナリタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,116.0,8,2013,10,16,67,8,1977,07,19,1976
45148,千葉県,銚子（チョウシ）,47648,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102,8,2007,07,15,102,8,2007,07,15,1976
45181,千葉県,横芝光（ヨコシバヒカリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,134,8,1999,10,27,96,8,2007,07,15,1976
45212,千葉県,千葉（チバ）,47682,2024,07,05,15,50,0.0,8,0.0,4,,,,,,137.5,8,2010,09,08,80,8,2000,07,07,1976
45261,千葉県,茂原（モバラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,147.0,8,2023,09,08,72,8,2007,07,15,1976
45282,千葉県,木更津（キサラヅ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,118.0,8,2013,10,16,71.5,8,2022,07,15,2006
45291,千葉県,牛久（ウシク）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,139.5,8,2019,10,25,97,8,2000,07,07,1978
45326,千葉県,坂畑（サカハタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,168,8,2006,04,12,75.5,8,2020,07,04,1978
45331,千葉県,大多喜（オオタキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,191.0,8,2023,09,08,98,8,2000,07,07,1976
45346,千葉県,鋸南（キョナン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,154,8,1996,09,22,101,8,1999,07,13,1976
45361,千葉県,鴨川（カモガワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,160.0,8,2019,10,25,110,8,2007,07,14,1976
45371,千葉県,勝浦（カツウラ）,47674,2024,07,05,15,50,0.0,8,0.0,4,,,,,,163,8,2007,07,14,163,8,2007,07,14,1976
45401,千葉県,館山（タテヤマ）,47672,2024,07,05,15,50,0.0,8,0.0,4,,,,,,132,8,1996,09,22,104,8,1999,07,13,1976
46001,神奈川県,相模湖（サガミコ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,153.5,8,2019,10,12,103.0,8,2011,07,19,1976
46046,神奈川県,相模原中央（サガミハラチュウオウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,156,8,1984,07,27,156,8,1984,07,27,1976
46061,神奈川県,日吉（ヒヨシ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,139,8,1989,08,01,99,8,1996,07,21,1976
46076,神奈川県,丹沢湖（タンザワコ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,202.5,8,2010,09,08,188.5,8,2012,07,14,1976
46091,神奈川県,海老名（エビナ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,175.5,8,2013,04,06,111,8,1996,07,21,1976
46106,神奈川県,横浜（ヨコハマ）,47670,2024,07,05,15,50,0.0,8,0.0,4,,,,,,145,8,1994,08,21,108.5,8,2016,07,15,1976
46136,神奈川県,平塚（ヒラツカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,130.0,8,2014,10,06,88,8,1984,07,12,1976
46141,神奈川県,辻堂（ツジドウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,151,8,2003,05,31,71,8,2007,07,29,1992
46161,神奈川県,箱根（ハコネ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,211.5,8,2019,10,12,184,8,2002,07,10,1976
46166,神奈川県,小田原（オダワラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,179.5,8,2010,09,08,87.5,8,2021,07,03,1976
46211,神奈川県,三浦（ミウラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,143.0,8,2017,09,28,119,8,1993,07,05,1976
48031,長野県,野沢温泉（ノザワオンセン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,88,8,2005,08,16,51,8,1995,07,11,1976
48061,長野県,信濃町（シナノマチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,66,8,1995,07,11,66,8,1995,07,11,1976
48066,長野県,飯山（イイヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,93,8,1986,09,03,63,8,1995,07,11,1976
48097,長野県,小谷（オタリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,123,8,1995,07,11,123,8,1995,07,11,1983
48141,長野県,白馬（ハクバ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,91.5,8,2022,08,06,87.0,8,2009,07,31,1976
48146,長野県,鬼無里（キナサ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,116.5,8,2017,08,11,85.5,8,2022,07,27,1977
48156,長野県,長野（ナガノ）,47610,2024,07,05,15,50,0.0,8,0.0,4,,,,,,75.5,8,2017,08,11,73.0,8,2012,07,20,1976
48172,長野県,笠岳（カサダケ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,107,8,1986,09,03,58.0,8,2010,07,01,1979
48191,長野県,大町（オオマチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,65,8,1998,08,28,53.5,8,2010,07,07,1976
48196,長野県,信州新町（シンシュウシンマチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,100,8,1985,07,20,100,8,1985,07,20,1976
48216,長野県,菅平（スガダイラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,95.0,8,2017,08,18,92,8,1989,07,17,1976
48247,長野県,聖高原（ヒジリコウゲン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,74.5,8,2019,10,12,65.0,8,2017,07,11,1979
48256,長野県,上田（ウエダ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,96.0,8,2016,08,18,57.0,8,2012,07,29,1976
48296,長野県,穂高（ホタカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,67.5,8,2023,08,19,62.5,8,2022,07,28,1976
48321,長野県,東御（トウミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,82,8,2007,09,06,78,8,2000,07,14,1976
48331,長野県,軽井沢（カルイザワ）,47622,2024,07,05,15,50,0.0,8,0.0,4,,,,,,89,8,1982,08,02,69.0,8,2010,07,25,1976
48346,長野県,上高地（カミコウチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,85,8,1979,08,22,72,8,2005,07,12,1976
48361,長野県,松本（マツモト）,47618,2024,07,05,15,50,0.0,8,0.0,4,,,,,,98,8,1981,07,18,98,8,1981,07,18,1976
48363,長野県,松本今井（マツモトイマイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,56.5,8,2017,08,06,46,8,2006,07,19,2003
48371,長野県,鹿教湯（カケユ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,107,8,1984,07,20,107,8,1984,07,20,1976
48381,長野県,立科（タテシナ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,86.0,8,2019,10,12,57.0,8,2012,07,20,1978
48386,長野県,佐久（サク）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,93.5,8,2019,10,12,58,8,1978,07,07,1976
48436,長野県,白樺湖（シラカバコ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,88.5,8,2018,08,10,69,8,2006,07,17,2004
48466,長野県,奈川（ナガワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,77,4,1983,09,28,54,8,2006,07,17,1978
48491,長野県,諏訪（スワ）,47620,2024,07,05,15,50,0.0,8,0.0,4,,,,,,88.0,8,2013,08,15,74.5,8,2014,07,20,1976
48516,長野県,北相木（キタアイキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,100.0,8,2019,10,12,51.5,8,2018,07,28,2004
48531,長野県,開田高原（カイダコウゲン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,85,8,2004,10,20,65,8,2006,07,17,1978
48536,長野県,木祖薮原（キソヤブハラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,80.5,8,2023,10,01,72.5,8,2020,07,11,2019
48546,長野県,辰野（タツノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,105,8,1984,08,05,69.5,8,2020,07,11,1978
48556,長野県,高遠（タカトオ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,64.0,8,2010,09,23,56,8,2006,07,17,2004
48561,長野県,原村（ハラムラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,96.0,8,2022,06,05,76.5,8,2012,07,20,1976
48571,長野県,野辺山（ノベヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,90,8,1987,08,19,68,8,1977,07,02,1976
48601,長野県,御嶽山（オンタケサン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,115.5,8,2018,08,16,103.5,8,2015,07,23,1976
48606,長野県,木曽福島（キソフクシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,97,8,1978,07,21,97,8,1978,07,21,1976
48621,長野県,伊那（イナ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,75,8,1998,09,22,51,8,2006,07,17,1993
48681,長野県,宮田高原（ミヤダコウゲン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,85.0,8,2018,09,04,71,8,1989,07,09,1976
48691,長野県,杉島（スギシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,88,8,1996,08,15,68.5,8,2020,07,08,1983
48716,長野県,須原（スハラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,76,8,1980,07,25,76,8,1980,07,25,1976
48717,長野県,南木曽（ナギソ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,113,8,1982,09,02,93.0,8,2014,07,09,1976
48731,長野県,飯島（イイジマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,100,8,1998,09,22,51,8,2006,07,19,1976
48737,長野県,大鹿（オオシカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,79,8,1988,09,25,76.0,8,2020,07,01,1983
48767,長野県,飯田（イイダ）,47637,2024,07,05,15,50,0.0,8,0.0,4,,,,,,79,8,1991,09,19,64.0,8,2020,07,11,1976
48826,長野県,浪合（ナミアイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,146,8,2000,09,12,81,8,2005,07,01,1978
48836,長野県,阿南（アナン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,121,8,1991,09,19,92.0,8,2020,07,25,1978
48841,長野県,南信濃（ミナミシナノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,152,8,2007,07,30,152,8,2007,07,30,1978
49036,山梨県,大泉（オオイズミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,67.5,8,2022,07,28,67.5,8,2022,07,28,1976
49052,山梨県,乙女湖（オトメコ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,70.5,8,2013,09,16,69.5,8,2017,07,29,2008
49086,山梨県,韮崎（ニラサキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102,8,1983,08,16,81,8,2002,07,10,1976
49142,山梨県,甲府（コウフ）,47638,2024,07,05,15,50,0.0,8,0.0,4,,,,,,86,8,2004,08,07,78,8,2002,07,10,1976
49151,山梨県,勝沼（カツヌマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,82,8,1976,09,09,65.5,8,2021,07,03,1976
49161,山梨県,大月（オオツキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,215.5,8,2017,08,07,90.5,8,2015,07,16,1976
49172,山梨県,上野原（ウエノハラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,139.5,8,2015,07,16,139.5,8,2015,07,16,2015
49187,山梨県,富士川（フジカワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,76.5,8,2020,07,25,76.5,8,2020,07,25,2013
49196,山梨県,古関（フルセキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,151,4,1976,09,09,66,8,2002,07,10,1976
49236,山梨県,切石（キリイシ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,122.5,8,2019,10,12,85,8,2002,07,10,1977
49251,山梨県,河口湖（カワグチコ）,47640,2024,07,05,15,50,0.0,8,0.0,4,,,,,,124.5,8,2012,06,19,82,8,1984,07,27,1976
49256,山梨県,山中（ヤマナカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,166.0,8,2011,09,21,103,8,1985,07,01,1976
49316,山梨県,南部（ナンブ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,170.0,8,2011,09,21,121.0,8,2009,07,24,1976
50056,静岡県,白糸（シライト）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,167,8,1979,10,19,124,8,1985,07,01,1976
50106,静岡県,井川（イカワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,198,8,1998,08,28,173.5,8,2011,07,19,1978
50112,静岡県,有東木（ウトウギ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,153.0,4,2022,09,24,93.0,8,2021,07,03,2020
50136,静岡県,御殿場（ゴテンバ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,167,8,1979,10,19,132.5,8,2021,07,03,1976
50196,静岡県,富士（フジ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,155,8,1976,08,09,134,8,2003,07,04,1976
50206,静岡県,三島（ミシマ）,47657,2024,07,05,15,50,0.0,8,0.0,4,,,,,,134,8,1989,07,29,134,8,1989,07,29,1976
50226,静岡県,佐久間（サクマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,149,8,1979,10,19,145.0,8,2009,07,27,1976
50232,静岡県,春野（ハルノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,189.0,8,2022,09,24,120.0,8,2018,07,06,2016
50241,静岡県,川根本町（カワネホンチョウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,207.0,8,2022,09,24,134,8,1996,07,05,1976
50247,静岡県,鍵穴（カギアナ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,210.0,8,2022,09,24,168,8,1996,07,20,1991
50261,静岡県,清水（シミズ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,189.0,8,2022,09,24,182,8,2003,07,04,1978
50281,静岡県,網代（アジロ）,47668,2024,07,05,15,50,0.0,8,0.0,4,,,,,,112.5,8,2024,06,18,100.0,8,2012,07,03,1976
50296,静岡県,熊（クマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,178.0,8,2011,09,21,137,8,2003,07,04,1976
50317,静岡県,高根山（タカネサン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,214.5,8,2022,09,24,87.0,8,2012,07,13,2009
50331,静岡県,静岡（シズオカ）,47656,2024,07,05,15,50,0.0,8,0.0,4,,,,,,259,8,2003,07,04,259,8,2003,07,04,1976
50371,静岡県,三ヶ日（ミッカビ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,133.0,8,2017,06,21,117,8,2005,07,09,1976
50386,静岡県,天竜（テンリュウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,150.5,8,2022,09,23,108.5,8,2019,07,22,1976
50391,静岡県,三倉（ミクラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,193.5,8,2022,09,24,123,8,2003,07,04,1982
50416,静岡県,土肥（トイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,170,8,2003,07,04,170,8,2003,07,04,1990
50426,静岡県,湯ケ島（ユガシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,171,8,1982,09,12,130,4,1976,07,11,1976
50427,静岡県,天城山（アマギサン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,223.0,8,2016,08,22,179,8,2003,07,04,1976
50456,静岡県,浜松（ハママツ）,47654,2024,07,05,15,50,0.0,8,0.0,4,,,,,,147,8,1994,09,18,135.5,8,2022,07,26,1976
50466,静岡県,掛川（カケガワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,168.5,8,2022,09,23,142,8,1976,07,11,1976
50476,静岡県,菊川牧之原（キクガワマキノハラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,224,8,1982,09,12,169.0,8,2020,07,28,1978
50477,静岡県,静岡空港（シズオカクウコウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,177.5,8,2022,09,23,160.0,8,2020,07,28,2009
50491,静岡県,松崎（マツザキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,149,8,1992,07,14,149,8,1992,07,14,1976
50506,静岡県,稲取（イナトリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,186,8,1976,07,11,186,8,1976,07,11,1976
50536,静岡県,磐田（イワタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,177,8,1998,09,23,77.5,8,2019,07,22,1978
50551,静岡県,御前崎（オマエザキ）,47655,2024,07,05,15,50,0.0,8,0.0,4,,,,,,184,8,1999,10,27,121.5,8,2022,07,09,1976
50561,静岡県,石廊崎（イロウザキ）,47666,2024,07,05,15,50,0.0,8,0.0,4,,,,,,190,8,2005,11,07,118,8,1993,07,05,1976
51011,愛知県,一宮（イチノミヤ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,198.0,8,2008,08,29,185,8,2004,07,10,1976
51031,愛知県,愛西（アイサイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,162,8,1988,09,20,98.5,8,2022,07,10,1979
51056,愛知県,小原（オバラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,134.5,8,2013,09,16,78.0,8,2011,07,31,1977
51071,愛知県,稲武（イナブ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,162,8,2000,09,12,78.0,8,2011,07,31,1976
51077,愛知県,茶臼山（チャウスヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,133.5,8,2020,07,01,133.5,8,2020,07,01,2006
51096,愛知県,蟹江（カニエ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,123,8,2000,09,11,81,8,1994,07,09,1976
51106,愛知県,名古屋（ナゴヤ）,47636,2024,07,05,15,50,0.0,8,0.0,4,,,,,,214,8,2000,09,11,74,8,1998,07,27,1976
51116,愛知県,豊田（トヨタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,141,8,2000,09,11,71,8,1999,07,13,1976
51192,愛知県,阿蔵（アゾウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,140.0,8,2012,06,19,88.0,8,2011,07,19,2006
51216,愛知県,大府（オオブ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102.5,8,2013,08,06,98.0,8,2022,07,12,2012
51226,愛知県,岡崎（オカザキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,245.5,8,2008,08,29,83.5,8,2022,07,27,1976
51241,愛知県,作手（ツクデ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,153,8,1979,10,19,120.5,8,2022,07,27,1976
51247,愛知県,新城（シンシロ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,136.0,8,2023,06,02,123.5,8,2022,07,09,2002
51261,愛知県,セントレア（セントレア）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,87.0,8,2017,10,22,63.5,8,2021,07,03,2005
51271,愛知県,一色（イッシキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,114.0,8,2018,09,05,91.5,8,2022,07,27,1976
51281,愛知県,蒲郡（ガマゴオリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,168.0,8,2008,08,29,79,8,2004,07,05,1979
51311,愛知県,南知多（ミナミチタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,171,8,1976,09,12,87.0,8,2022,07,27,1976
51331,愛知県,豊橋（トヨハシ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,162.5,8,2008,08,28,76.0,8,2021,07,03,2005
51346,愛知県,伊良湖（イラコ）,47653,2024,07,05,15,50,0.0,8,0.0,4,,,,,,143.0,8,2022,09,23,76,8,1997,07,28,1976
51356,愛知県,田原（タハラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,200,8,1997,10,06,104,8,1994,07,09,1976
52041,岐阜県,河合（カワイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,104,8,2002,07,10,104,8,2002,07,10,1978
52051,岐阜県,神岡（カミオカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102,8,1998,09,22,65,8,2002,07,10,1978
52081,岐阜県,白川（シラカワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,116,8,1997,07,17,116,8,1997,07,17,1978
52111,岐阜県,栃尾（トチオ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,101,8,1990,09,13,75.0,8,2018,07,04,1976
52131,岐阜県,御母衣（ミボロ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,112,8,2004,08,31,101,8,2002,07,10,1982
52137,岐阜県,清見（キヨミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,106,8,2002,07,10,106,8,2002,07,10,1990
52146,岐阜県,高山（タカヤマ）,47617,2024,07,05,15,50,0.0,8,0.0,4,,,,,,113,8,2004,10,20,97.5,8,2018,07,04,1976
52152,岐阜県,丹生川（ニュウカワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,98,8,1999,06,30,84.0,8,2023,07,01,1990
52173,岐阜県,ひるがの（ヒルガノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,166,8,2002,07,10,166,8,2002,07,10,1990
52181,岐阜県,六厩（ムマヤ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,129,8,2004,10,20,102,8,2002,07,10,1978
52192,岐阜県,船山（フナヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,107,8,2004,10,20,70.0,8,2011,07,02,2002
52196,岐阜県,宮之前（ミヤノマエ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,104.0,8,2020,07,08,104.0,8,2020,07,08,1978
52221,岐阜県,長滝（ナガタキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,153,8,2002,07,10,153,8,2002,07,10,1978
52286,岐阜県,萩原（ハギワラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,135.0,8,2020,07,08,135.0,8,2020,07,08,1976
52321,岐阜県,関市板取（セキシイタドリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,163.0,8,2022,07,28,163.0,8,2022,07,28,2006
52331,岐阜県,八幡（ハチマン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,199,8,1987,08,08,99.0,8,2012,07,15,1976
52346,岐阜県,宮地（ミヤジ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,146.0,8,2018,07,08,146.0,8,2018,07,08,1976
52381,岐阜県,樽見（タルミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,196,8,1998,07,28,196,8,1998,07,28,1976
52406,岐阜県,金山（カナヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,185.5,8,2018,07,08,185.5,8,2018,07,08,1976
52421,岐阜県,付知（ツケチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,100,8,1998,09,25,76.5,8,2010,07,15,1982
52461,岐阜県,美濃（ミノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,138,8,1999,09,22,116.5,8,2018,07,08,1976
52476,岐阜県,伽藍（ガラン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,162,8,2007,09,23,134.0,8,2010,07,15,1976
52482,岐阜県,黒川（クロカワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,105.0,8,2010,07,15,105.0,8,2010,07,15,1998
52511,岐阜県,揖斐川（イビガワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,131,8,1989,09,07,125,8,2002,07,10,1978
52536,岐阜県,美濃加茂（ミノカモ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,200,8,1992,08,11,113.5,8,2017,07,14,1976
52556,岐阜県,恵那（エナ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,128,8,1988,06,27,94,8,1994,07,19,1976
52557,岐阜県,中津川（ナカツガワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,107.0,8,2021,08,13,93.0,8,2020,07,11,2010
52571,岐阜県,関ケ原（セキガハラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,159,8,1990,09,19,128,8,2002,07,10,1976
52581,岐阜県,大垣（オオガキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,156.0,8,2013,09,04,72,8,2005,07,04,1976
52586,岐阜県,岐阜（ギフ）,47632,2024,07,05,15,50,0.0,8,0.0,4,,,,,,148,8,1976,09,08,115,8,1997,07,28,1976
52606,岐阜県,多治見（タジミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,151.5,8,2011,09,20,136.0,8,2010,07,15,1976
