観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,23日の最大値(mm),23日の最大値の品質情報,23日の最大値起時（時）(まで),23日の最大値起時（分）(まで),23日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,22日までの観測史上1位の値(mm),22日までの観測史上1位の値の品質情報,22日までの観測史上1位の値の年,22日までの観測史上1位の値の月,22日までの観測史上1位の値の日,22日までの11月の1位の値(mm),22日までの11月の1位の値の品質情報,22日までの11月の1位の値の年,22日までの11月の1位の値の月,22日までの11月の1位の値の日,統計開始年
52482,岐阜県,黒川（クロカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,147.5,8,2010,07,15,66,8,2005,11,06,1998
52511,岐阜県,揖斐川（イビガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,209,8,1989,09,07,88,8,2005,11,06,1978
52536,岐阜県,美濃加茂（ミノカモ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,289,8,1992,08,11,115,8,1990,11,10,1976
52556,岐阜県,恵那（エナ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,157.5,8,2021,08,14,60,8,1977,11,17,1976
52557,岐阜県,中津川（ナカツガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,159.5,8,2021,08,14,46.0,4,2024,11,02,2010
52571,岐阜県,関ケ原（セキガハラ）,,2024,11,23,18,00,0.0,8,1.0,4,00,40,8,,,234,8,1990,09,20,84,8,1990,11,30,1976
52581,岐阜県,大垣（オオガキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,189,8,2004,10,20,68,8,1977,11,17,1976
52586,岐阜県,岐阜（ギフ）,47632,2024,11,23,18,00,0.0,8,0.0,4,,,,,,227,8,1976,09,09,90,8,2005,11,06,1976
52606,岐阜県,多治見（タジミ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,271.5,8,2011,09,20,84.0,8,2009,11,11,1976
52642,岐阜県,上石津（カミイシヅ）,,2024,11,23,18,00,0.0,8,0.5,4,01,00,8,,,141.0,8,2017,10,23,44.5,8,2021,11,09,2016
53016,三重県,北勢（ホクセイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,178.0,8,2011,09,04,113,8,1977,11,17,1976
53041,三重県,桑名（クワナ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,205,8,2000,09,11,124,8,1990,11,30,1976
53061,三重県,四日市（ヨッカイチ）,47684,2024,11,23,18,00,0.0,8,0.0,4,,,,,,214.5,8,2012,09,30,117,8,1990,11,30,1976
53091,三重県,亀山（カメヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,214.5,8,2012,09,30,138,8,1977,11,17,1976
53112,三重県,上野（ウエノ）,47649,2024,11,23,18,00,0.0,8,0.0,4,,,,,,143,8,1994,09,16,84,8,1990,11,30,1976
53121,三重県,笠取山（カサトリヤマ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,230.0,8,2014,08,09,116,8,1990,11,30,1976
53133,三重県,津（ツ）,47651,2024,11,23,18,00,0.0,8,0.0,4,,,,,,344,8,2004,09,29,187,8,1993,11,13,1976
53141,三重県,名張（ナバリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,162,8,1986,07,21,63,8,1990,11,30,1976
53151,三重県,白山（ハクサン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,242.5,8,2014,08,09,134,8,1990,11,30,1979
53196,三重県,小俣（オバタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,297.0,8,2017,10,23,116,8,1990,11,30,1976
53231,三重県,粥見（カユミ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,246,8,2004,09,29,192,8,1993,11,13,1976
53257,三重県,鳥羽（トバ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,267,8,1982,08,03,146,8,1985,11,06,1977
53287,三重県,藤坂峠（フジサカトウゲ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,220.5,8,2010,10,09,177,8,1997,11,29,1976
53296,三重県,南伊勢（ミナミイセ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,258,8,1982,08,03,130,8,1981,11,02,1978
53307,三重県,阿児（アゴ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,222.0,8,2019,10,12,123.0,8,2022,11,23,1982
53321,三重県,宮川（ミヤガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,392.5,8,2015,08,25,212,8,1993,11,13,1978
53326,三重県,紀伊長島（キイナガシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,279,8,1984,07,24,186,8,1982,11,30,1979
53378,三重県,尾鷲（オワセ）,47663,2024,11,23,18,00,0.0,8,0.0,4,,,,,,497,8,2004,09,29,271,8,2006,11,26,1976
53401,三重県,熊野新鹿（クマノアタシカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,267.5,8,2017,10,22,158,8,2006,11,27,2001
53416,三重県,御浜（ミハマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,352.0,8,2011,09,04,160,8,2006,11,26,1985
54012,新潟県,粟島（アワシマ）,,2024,11,23,18,00,1.0,8,1.5,4,10,50,8,,,125.5,8,2018,08,16,40.5,8,2020,11,02,1976
54041,新潟県,弾崎（ハジキザキ）,,2024,11,23,18,00,0.5,8,12.0,4,08,50,8,,,167.0,8,2014,07,09,43.0,8,2011,11,24,1978
54056,新潟県,高根（タカネ）,,2024,11,23,18,00,3.0,8,10.5,4,10,10,8,,,215,8,2005,08,11,63.5,8,2013,11,03,1978
54086,新潟県,村上（ムラカミ）,,2024,11,23,18,00,1.0,8,5.0,4,00,10,8,,,119,8,1978,08,17,69.0,8,2021,11,11,1976
54097,新潟県,三面（ミオモテ）,,2024,11,23,18,00,2.5,8,7.5,4,10,40,8,,,180.5,8,2022,08,03,59,8,2007,11,12,1981
54157,新潟県,相川（アイカワ）,47602,2024,11,23,18,00,0.5,8,5.0,4,09,00,8,,,128.5,8,2012,07,15,43,8,2004,11,03,1976
54166,新潟県,両津（リョウツ）,,2024,11,23,18,00,1.0,8,5.0,4,09,30,8,,,145,8,1978,06,26,39.5,8,2021,11,11,1976
54181,新潟県,中条（ナカジョウ）,,2024,11,23,18,00,1.5,8,7.5,4,09,50,8,,,155.5,8,2022,08,04,45,8,2002,11,09,1978
54191,新潟県,下関（シモセキ）,,2024,11,23,18,00,3.5,8,16.5,4,00,10,8,,,418.0,8,2022,08,04,50.5,8,2011,11,24,1976
54232,新潟県,新潟（ニイガタ）,47604,2024,11,23,18,00,1.5,8,8.5,4,11,30,8,,,210,8,1998,08,04,42,8,1988,11,26,1976
54236,新潟県,松浜（マツハマ）,,2024,11,23,18,00,2.5,8,6.0,4,12,00,8,,,111.0,8,2014,07,09,42.5,8,2012,11,08,2003
54271,新潟県,羽茂（ハモチ）,,2024,11,23,18,00,0.0,8,6.5,4,10,40,8,,,145,8,1979,07,28,39.0,8,2023,11,07,1976
54296,新潟県,新津（ニイツ）,,2024,11,23,18,00,3.5,8,7.5,4,00,10,8,,,148,8,1998,08,04,53,8,1985,11,02,1976
54301,新潟県,瓢湖（ヒョウコ）,,2024,11,23,18,00,8.5,8,12.5,4,16,20,8,,,91.0,8,2021,08,23,51.5,8,2023,11,02,2014
54311,新潟県,赤谷（アカダニ）,,2024,11,23,18,00,18.5,8,25.0,4,16,10,8,,,188,8,2005,06,28,58.0,8,2020,11,23,1976
54341,新潟県,巻（マキ）,,2024,11,23,18,00,1.5,8,5.0,4,14,20,8,,,126.5,8,2014,07,09,51.5,8,2012,11,14,1976
54387,新潟県,寺泊（テラドマリ）,,2024,11,23,18,00,0.0,8,2.0,4,12,10,8,,,161,8,2006,06,30,43,8,2002,11,04,2001
54396,新潟県,三条（サンジョウ）,,2024,11,23,18,00,2.0,8,8.5,4,00,10,8,,,163.5,8,2011,07,29,53,8,1992,11,01,1976
54406,新潟県,村松（ムラマツ）,,2024,11,23,18,00,3.0,8,10.5,4,00,10,8,,,176,8,2000,07,16,49.5,8,2021,11,25,1976
54421,新潟県,津川（ツガワ）,,2024,11,23,18,00,10.0,8,15.0,4,12,00,8,,,143,8,2004,07,13,40,8,1997,11,30,1976
54462,新潟県,宮寄上（ミヤヨリカミ）,,2024,11,23,18,00,4.0,8,11.5,4,00,10,8,,,240.5,8,2011,07,29,56.0,8,2023,11,07,1983
54472,新潟県,室谷（ムロヤ）,,2024,11,23,18,00,9.5,8,18.5,4,14,00,8,,,130,8,2006,07,01,58.0,8,2008,11,21,1993
54501,新潟県,長岡（ナガオカ）,,2024,11,23,18,00,7.0,8,13.0,4,00,10,8,,,166,8,1995,08,10,44,8,1989,11,21,1976
54506,新潟県,栃尾（トチオ）,,2024,11,23,18,00,6.5,8,12.5,4,00,50,8,,,268,8,2004,07,13,45.0,8,2010,11,10,1976
54541,新潟県,柏崎（カシワザキ）,,2024,11,23,18,00,9.5,8,10.5,4,00,10,8,,,131,8,2005,06,28,57.5,8,2023,11,02,1976
54566,新潟県,守門（スモン）,,2024,11,23,18,00,13.0,8,14.5,4,02,00,8,,,198,8,1998,08,04,44,8,1985,11,02,1976
54586,新潟県,大潟（オオガタ）,,2024,11,23,18,00,13.5,8,23.0,4,15,50,8,,,133,8,1985,07,08,43,8,1985,11,08,1978
54606,新潟県,小国（オグニ）,,2024,11,23,18,00,6.5,8,25.0,4,00,20,8,,,161,8,1984,08,30,44.5,8,2010,11,02,1977
54616,新潟県,小出（コイデ）,,2024,11,23,18,00,9.5,8,16.0,4,00,30,8,,,152.5,8,2017,07,18,49.5,8,2023,11,07,1976
54621,新潟県,大湯（オオユ）,,2024,11,23,18,00,8.0,8,19.5,4,00,40,8,,,196.5,8,2011,07,30,49.5,8,2023,11,07,1981
54651,新潟県,高田（タカダ）,47612,2024,11,23,18,00,12.5,8,28.5,4,00,10,8,,,120,8,1998,09,16,80,8,1985,11,08,1976
54661,新潟県,安塚（ヤスヅカ）,,2024,11,23,18,00,19.5,8,30.5,4,00,30,8,,,132,8,1995,07,11,81,8,1985,11,08,1976
54666,新潟県,川谷（カワダニ）,,2024,11,23,18,00,12.5,8,33.5,4,00,10,8,,,167,8,2005,06,28,61,8,1985,11,08,1985
54671,新潟県,松代（マツダイ）,,2024,11,23,18,00,5.5,8,18.5,4,01,40,8,,,153.0,8,2011,07,30,56,8,1985,11,08,1977
54676,新潟県,十日町（トオカマチ）,,2024,11,23,18,00,3.5,8,16.5,4,13,40,8,,,175.0,8,2011,07,29,42,4,1981,11,09,1976
54711,新潟県,糸魚川（イトイガワ）,,2024,11,23,18,00,7.0,8,14.0,4,00,10,8,,,138,8,1998,08,16,89.0,8,2008,11,17,1976
54721,新潟県,能生（ノウ）,,2024,11,23,18,00,17.5,8,25.0,4,00,10,8,,,172.5,8,2013,09,16,66,8,1999,11,01,1976
54737,新潟県,筒方（ドウガタ）,,2024,11,23,18,00,11.5,8,32.5,4,00,10,8,,,155.5,8,2019,08,25,70,8,1985,11,08,1985
54761,新潟県,塩沢（シオザワ）,,2024,11,23,18,00,1.5,8,14.0,4,02,20,8,,,184.0,8,2011,07,30,36,8,2002,11,09,1983
54816,新潟県,関山（セキヤマ）,,2024,11,23,18,00,2.5,8,12.0,4,00,20,8,,,135.5,8,2019,10,12,41.5,4,2024,11,02,1976
54836,新潟県,津南（ツナン）,,2024,11,23,18,00,4.0,8,15.0,4,01,30,8,,,135.5,8,2013,09,16,54,8,1985,11,08,1976
54841,新潟県,湯沢（ユザワ）,,2024,11,23,18,00,2.0,8,13.0,4,11,30,8,,,146,8,1981,08,23,35.5,8,2017,11,09,1976
54876,新潟県,平岩（ヒライワ）,,2024,11,23,18,00,1.0,8,16.5,4,00,20,8,,,142.0,8,2013,09,16,62.5,8,2011,11,07,1978
54892,新潟県,樽本（タルモト）,,2024,11,23,18,00,4.5,8,11.0,4,00,40,8,,,123,8,1995,07,11,39.0,4,2024,11,02,1985
55022,富山県,朝日（アサヒ）,,2024,11,23,18,00,3.5,8,12.0,4,00,10,8,,,143,8,1985,07,08,65,8,1985,11,08,1976
55041,富山県,氷見（ヒミ）,,2024,11,23,18,00,0.0,8,2.5,4,02,40,8,,,124.0,8,2021,08,13,58.0,4,2024,11,02,1978
55056,富山県,魚津（ウオヅ）,,2024,11,23,18,00,4.5,8,18.5,4,00,10,8,,,229.0,8,2014,07,20,66,8,1985,11,08,1976
55063,富山県,宇奈月（ウナヅキ）,,2024,11,23,18,00,2.5,8,26.0,4,00,10,8,,,179,8,1985,07,08,79,8,2000,11,21,1984
55091,富山県,伏木（フシキ）,47606,2024,11,23,18,00,0.0,8,3.0,4,01,20,8,,,150.0,8,2013,08,23,59.5,4,2024,11,02,1976
55102,富山県,富山（トヤマ）,47607,2024,11,23,18,00,1.5,8,5.0,4,00,30,8,,,166.5,8,2023,07,13,50.5,4,2024,11,02,1976
55141,富山県,砺波（トナミ）,,2024,11,23,18,00,0.5,8,7.5,4,01,00,8,,,148.0,8,2023,07,13,55.0,4,2024,11,02,1976
55151,富山県,秋ヶ島（アキガシマ）,,2024,11,23,18,00,0.0,8,6.5,4,00,10,8,,,162.5,8,2023,07,13,49.5,8,2011,11,07,2003
55156,富山県,大山（オオヤマ）,,2024,11,23,18,00,0.0,8,17.5,4,00,10,8,,,140.0,8,2023,07,13,53.5,8,2011,11,07,1984
55166,富山県,上市（カミイチ）,,2024,11,23,18,00,3.5,8,21.0,4,00,10,8,,,170.5,8,2023,07,13,64.5,8,2023,11,07,1978
55191,富山県,南砺高宮（ナントタカミヤ）,,2024,11,23,18,00,0.0,8,11.0,4,00,50,8,,,103,8,1997,06,28,63.5,4,2024,11,02,1976
55206,富山県,八尾（ヤツオ）,,2024,11,23,18,00,0.0,8,6.0,4,00,10,8,,,188,8,1979,10,01,60.0,4,2024,11,02,1976
55217,富山県,立山芦峅（タテヤマアシクラ）,,2024,11,23,18,00,3.0,8,23.0,4,00,10,8,,,182.5,8,2016,07,27,60.5,8,2023,11,07,2010
55252,富山県,五箇山（ゴカヤマ）,,2024,11,23,18,00,0.5,8,11.5,4,01,00,8,,,142.5,8,2008,07,28,65,8,2007,11,12,2004
55267,富山県,猪谷（イノタニ）,,2024,11,23,18,00,0.0,8,15.0,4,00,10,8,,,115,8,1999,09,15,54.0,4,2024,11,02,1996
56036,石川県,珠洲（スズ）,,2024,11,23,18,00,1.5,8,4.0,4,11,40,8,,,190.5,8,2024,09,21,44,8,2003,11,21,1976
56052,石川県,輪島（ワジマ）,47600,2024,11,23,18,00,13.5,8,13.5,4,18,00,8,,,272.5,8,2024,09,21,50,8,1977,11,22,1976
56081,石川県,門前（モンゼン）,,2024,11,23,18,00,6.5,8,8.0,4,12,20,8,,,135,8,1976,07,18,76,8,2006,11,14,1976
56093,石川県,三井（ミイ）,,2024,11,23,18,00,4.5,8,4.5,4,18,00,8,,,105,8,2005,06,28,77,8,2006,11,14,2003
56116,石川県,志賀（シカ）,,2024,11,23,18,00,8.0,8,14.0,4,14,20,8,,,127.5,8,2018,08,31,49.5,8,2012,11,13,1976
56146,石川県,七尾（ナナオ）,,2024,11,23,18,00,3.0,8,3.5,4,16,30,8,,,158,8,1990,08,17,59.5,8,2009,11,11,1976
56176,石川県,羽咋（ハクイ）,,2024,11,23,18,00,3.5,8,9.0,4,15,00,8,,,137.0,8,2014,08,08,68,8,1996,11,05,1976
56186,石川県,かほく（カホク）,,2024,11,23,18,00,1.0,8,6.5,4,12,00,8,,,199.0,8,2023,07,12,52.0,4,2024,11,02,1976
56192,石川県,宝達志水（ホウダツシミズ）,,2024,11,23,18,00,2.0,8,4.0,4,16,10,8,,,157.5,8,2013,08,23,52.5,8,2023,11,07,2003
56227,石川県,金沢（カナザワ）,47605,2024,11,23,18,00,5.5,8,16.0,4,00,30,8,,,127,8,1999,09,21,63.5,4,2024,11,02,1991
56232,石川県,医王山（イオウゼン）,,2024,11,23,18,00,0.0,8,12.5,4,00,30,8,,,142,8,2004,10,20,56.5,4,2024,11,02,2003
56276,石川県,小松（コマツ）,,2024,11,23,18,00,3.0,8,9.5,4,00,30,8,,,180.0,8,2022,08,04,53.0,4,2024,11,02,1978
56286,石川県,白山河内（ハクサンカワチ）,,2024,11,23,18,00,1.0,8,12.0,4,00,10,8,,,212.5,8,2022,08,04,52.0,8,2023,11,07,1976
56301,石川県,加賀中津原（カガナカツハラ）,,2024,11,23,18,00,2.5,8,16.5,4,00,10,8,,,166,8,1998,09,22,67.5,4,2024,11,02,1976
56346,石川県,白山白峰（ハクサンシラミネ）,,2024,11,23,18,00,0.0,8,8.0,4,01,40,8,,,228.0,8,2022,08,04,66,8,1989,11,01,1977
56401,石川県,舳倉島（ヘグラジマ）,,2024,11,23,18,00,1.5,8,14.5,4,09,30,8,,,122.0,8,2022,09,20,39.0,8,2022,11,29,2014
57001,福井県,三国（ミクニ）,,2024,11,23,18,00,0.5,8,2.5,4,00,20,8,,,140.0,8,2023,07,13,62,8,1990,11,04,1976
57026,福井県,春江（ハルエ）,,2024,11,23,18,00,0.0,8,8.5,4,00,30,8,,,115.0,8,2022,08,04,51.5,4,2024,11,02,2003
57051,福井県,越廼（コシノ）,,2024,11,23,18,00,3.5,8,6.5,4,00,30,8,,,140.0,8,2018,07,07,54.0,4,2024,11,02,1978
57066,福井県,福井（フクイ）,47616,2024,11,23,18,00,1.0,8,7.5,4,00,40,8,,,182,8,2004,07,18,64.0,8,2023,11,07,1976
57071,福井県,美山（ミヤマ）,,2024,11,23,18,00,0.0,8,5.5,4,02,20,8,,,254,8,2004,07,18,54.5,4,2024,11,02,1976
57082,福井県,勝山（カツヤマ）,,2024,11,23,18,00,0.0,8,1.0,4,01,40,8,,,121.0,8,2022,08,04,37,8,2003,11,29,1993
57106,福井県,武生（タケフ）,,2024,11,23,18,00,2.0,8,6.5,4,00,50,8,,,125.0,8,2018,07,05,48.0,4,2024,11,02,2005
57121,福井県,大野（オオノ）,,2024,11,23,18,00,0.0,8,0.5,4,07,30,8,,,154.0,8,2022,08,04,42,8,1990,11,30,1976
57176,福井県,九頭竜（クズリュウ）,,2024,11,23,18,00,0.0,8,2.5,4,00,10,8,,,194,8,2002,07,10,53,8,1990,11,09,1982
57206,福井県,今庄（イマジョウ）,,2024,11,23,18,00,0.0,8,5.0,4,01,10,8,,,210.5,8,2022,08,05,53.5,4,2024,11,02,1976
57248,福井県,敦賀（ツルガ）,47631,2024,11,23,18,00,7.0,8,11.0,4,00,40,8,,,115.0,8,2013,09,16,50,8,1990,11,04,1976
57286,福井県,美浜（ミハマ）,,2024,11,23,18,00,0.5,8,8.0,4,00,20,8,,,250,8,1999,08,15,66,8,1990,11,04,1976
57311,福井県,大飯（オオイ）,,2024,11,23,18,00,0.5,8,9.5,4,01,10,8,,,207.0,8,2011,05,30,52.5,8,2009,11,14,1995
57317,福井県,小浜（オバマ）,,2024,11,23,18,00,1.5,8,14.5,4,00,30,8,,,193.5,8,2013,09,16,56.5,4,2024,11,02,1976
60026,滋賀県,柳ケ瀬（ヤナガセ）,,2024,11,23,18,00,2.0,8,8.0,4,00,30,8,,,126.0,8,2017,08,08,50.5,4,2024,11,02,1976
60051,滋賀県,今津（イマヅ）,,2024,11,23,18,00,2.5,8,8.0,4,03,30,8,,,117.5,8,2013,09,16,56.5,8,2009,11,11,1976
60061,滋賀県,長浜（ナガハマ）,,2024,11,23,18,00,1.0,8,2.5,4,00,10,8,,,103.5,8,2017,10,22,51,8,1990,11,30,1976
60081,滋賀県,朽木平良（クツキヘラ）,,2024,11,23,18,00,3.5,8,18.0,4,03,00,8,,,232.0,8,2013,09,16,62.5,4,2024,11,02,2006
60102,滋賀県,米原（マイバラ）,,2024,11,23,18,00,0.0,8,2.0,4,00,20,8,,,142,8,2002,07,10,45.0,8,2010,11,01,2001
60116,滋賀県,南小松（ミナミコマツ）,,2024,11,23,18,00,3.5,8,8.0,4,03,20,8,,,108.5,8,2013,09,16,62.0,8,2009,11,11,1976
60131,滋賀県,彦根（ヒコネ）,47761,2024,11,23,18,00,0.0,8,0.0,4,,,,,,126,8,2002,07,10,63,8,1980,11,21,1976
60161,滋賀県,近江八幡（オウミハチマン）,,2024,11,23,18,00,0.0,8,0.5,4,08,10,8,,,180,8,1990,09,15,61,8,1980,11,21,1976
60196,滋賀県,東近江（ヒガシオウミ）,,2024,11,23,18,00,2.5,8,2.5,4,18,00,8,,,112.0,8,2017,10,23,74,8,1980,11,21,1976
60216,滋賀県,大津（オオツ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,165.0,8,2013,09,16,70,8,1980,11,21,1977
60226,滋賀県,信楽（シガラキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,142.0,8,2012,09,30,73,8,1980,11,21,1976
60236,滋賀県,土山（ツチヤマ）,,2024,11,23,18,00,1.0,8,1.0,4,18,00,8,,,163.0,8,2013,09,16,97,8,1990,11,30,1976
61001,京都府,間人（タイザ）,,2024,11,23,18,00,0.0,8,3.0,4,02,30,8,,,104.0,8,2018,09,08,42,8,2001,11,14,1976
61031,京都府,峰山（ミネヤマ）,,2024,11,23,18,00,4.0,8,8.0,4,02,10,8,,,156.5,8,2008,07,28,61,8,1990,11,04,1976
61076,京都府,宮津（ミヤヅ）,,2024,11,23,18,00,0.0,8,3.0,4,02,40,8,,,172.0,8,2017,09,17,71,4,1977,11,16,1976
61096,京都府,坂浦（サカウラ）,,2024,11,23,18,00,2.0,8,16.0,4,02,20,8,,,163.5,8,2017,09,17,56.0,4,2024,11,02,2013
61111,京都府,舞鶴（マイヅル）,47750,2024,11,23,18,00,0.0,8,4.0,4,03,10,8,,,171,8,2004,10,20,73,8,2001,11,10,1976
61151,京都府,睦寄（ムツヨリ）,,2024,11,23,18,00,1.0,8,15.0,4,02,30,8,,,190.0,8,2023,08,15,83,8,1985,11,08,1977
61187,京都府,福知山（フクチヤマ）,,2024,11,23,18,00,0.5,8,5.0,4,01,40,8,,,213.5,8,2014,08,17,71,8,1977,11,16,1976
61192,京都府,三和（ミワ）,,2024,11,23,18,00,0.0,8,2.5,4,03,10,8,,,168,8,1983,09,28,71.5,4,2024,11,02,1982
61196,京都府,綾部山家（アヤベヤマガ）,,2024,11,23,18,00,0.0,8,1.5,4,01,10,8,,,84.5,8,2022,07,03,55.5,4,2024,11,02,2021
61201,京都府,本庄（ホンジョウ）,,2024,11,23,18,00,0.5,8,7.5,4,03,20,8,,,138,8,2004,10,20,56,8,2000,11,02,1976
61206,京都府,美山（ミヤマ）,,2024,11,23,18,00,1.5,8,6.0,4,03,10,8,,,146.5,8,2013,09,16,60.5,4,2024,11,02,1978
61241,京都府,須知（シュウチ）,,2024,11,23,18,00,0.5,8,2.0,4,03,40,8,,,152.5,8,2022,07,03,63.5,4,2024,11,02,1982
61242,京都府,園部（ソノベ）,,2024,11,23,18,00,0.5,8,1.0,4,08,50,8,,,158.5,8,2013,09,16,93.0,4,2024,11,02,2002
61251,京都府,京北（ケイホク）,,2024,11,23,18,00,0.5,8,2.0,4,06,10,8,,,192.0,8,2018,08,24,62.5,4,2024,11,02,1976
61286,京都府,京都（キョウト）,47759,2024,11,23,18,00,0.0,8,0.0,4,,,,,,184,8,1998,10,16,74,8,1980,11,21,1976
61306,京都府,長岡京（ナガオカキョウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,186,8,1986,07,21,73,8,1980,11,21,1976
61326,京都府,京田辺（キョウタナベ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,174,8,1986,07,21,61,8,1980,11,21,1976
62016,大阪府,能勢（ノセ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,177.0,8,2018,08,24,64,8,1997,11,26,1976
62037,大阪府,茨木（イバラキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,156.0,8,2014,08,24,57.5,8,2011,11,19,2009
62046,大阪府,枚方（ヒラカタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,175.0,8,2013,09,16,59,8,1980,11,21,1976
62051,大阪府,豊中（トヨナカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,221,8,1994,09,07,89,8,2000,11,02,1976
62078,大阪府,大阪（オオサカ）,47772,2024,11,23,18,00,0.0,8,0.0,4,,,,,,125,8,1990,09,14,64.0,8,2011,11,19,1976
62081,大阪府,生駒山（イコマヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,258,8,1999,08,11,60.5,4,2024,11,02,1976
62091,大阪府,堺（サカイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,134.5,8,2018,07,06,62,8,2004,11,12,1976
62096,大阪府,八尾（ヤオ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,127.5,8,2018,07,06,58.0,4,2024,11,02,2003
62101,大阪府,関空島（カンクウジマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,183.0,8,2014,10,13,76.5,8,2009,11,11,2003
62111,大阪府,河内長野（カワチナガノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,147,8,1982,08,01,91,8,2004,11,12,1976
62131,大阪府,熊取（クマトリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,128.5,8,2014,10,13,101.5,8,2009,11,11,1976
63016,兵庫県,香住（カスミ）,,2024,11,23,18,00,1.5,8,6.0,4,01,10,8,,,174,4,1990,09,19,60,8,1980,11,21,1976
63032,兵庫県,温泉（オンセン）,,2024,11,23,18,00,0.5,8,12.5,4,03,00,8,,,153.5,8,2017,09,17,50.5,4,2024,11,02,2006
63051,兵庫県,豊岡（トヨオカ）,47747,2024,11,23,18,00,2.0,8,17.0,4,01,10,8,,,167,4,2004,10,20,57,8,1990,11,04,1976
63071,兵庫県,兎和野高原（ウワノコウゲン）,,2024,11,23,18,00,0.5,8,9.5,4,02,50,8,,,125.0,8,2011,08,25,50.5,4,2024,11,02,2005
63111,兵庫県,大屋（オオヤ）,,2024,11,23,18,00,0.5,8,5.0,4,03,40,8,,,152.0,8,2017,09,17,69.5,4,2024,11,02,1976
63116,兵庫県,八鹿（ヨウカ）,,2024,11,23,18,00,2.5,8,10.0,4,03,30,8,,,147.5,8,2023,08,15,57.5,4,2024,11,02,2005
63121,兵庫県,和田山（ワダヤマ）,,2024,11,23,18,00,1.0,8,7.0,4,02,00,8,,,157.0,8,2017,09,17,67.0,4,2024,11,02,1976
63201,兵庫県,生野（イクノ）,,2024,11,23,18,00,1.0,8,3.5,4,09,50,8,,,202,4,1976,09,10,98,8,1977,11,16,1976
63216,兵庫県,柏原（カイバラ）,,2024,11,23,18,00,1.0,8,1.0,4,18,00,8,,,156,8,1999,09,07,81,8,1977,11,17,1976
63241,兵庫県,佐用（サヨウ）,,2024,11,23,18,00,0.0,8,0.5,4,17,40,8,,,215.0,8,2009,08,10,58,8,1977,11,16,1976
63251,兵庫県,一宮（イチノミヤ）,,2024,11,23,18,00,0.0,8,0.5,4,12,20,8,,,138.0,8,2009,08,10,69,8,1977,11,16,1976
63321,兵庫県,福崎（フクサキ）,,2024,11,23,18,00,0.5,8,0.5,4,18,00,8,,,143.5,8,2017,09,17,76,8,1997,11,26,1976
63331,兵庫県,西脇（ニシワキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,121,8,1983,09,28,88,8,1977,11,17,1976
63346,兵庫県,後川（シツカワ）,,2024,11,23,18,00,0.0,8,0.5,4,05,30,8,,,159.5,8,2018,08,24,80.5,4,2024,11,02,1976
63366,兵庫県,上郡（カミゴオリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,138,8,2004,09,29,57.5,8,2021,11,09,1976
63383,兵庫県,姫路（ヒメジ）,47769,2024,11,23,18,00,0.0,8,0.0,4,,,,,,143,8,1987,10,17,53.0,4,2024,11,02,1976
