観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,1日の最大値(mm),1日の最大値の品質情報,1日の最大値起時（時）(まで),1日の最大値起時（分）(まで),1日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,31日までの観測史上1位の値(mm),31日までの観測史上1位の値の品質情報,31日までの観測史上1位の値の年,31日までの観測史上1位の値の月,31日までの観測史上1位の値の日,31日までの1月の1位の値(mm),31日までの1月の1位の値の品質情報,31日までの1月の1位の値の年,31日までの1月の1位の値の月,31日までの1月の1位の値の日,統計開始年
20361,北海道 十勝地方,鹿追（シカオイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,36,8,1982,07,21,9,8,2002,01,21,1976
20371,北海道 十勝地方,駒場（コマバ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53.0,8,2012,08,06,8,8,2002,01,22,1977
20421,北海道 十勝地方,芽室（メムロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,34,8,2006,08,04,11,8,2007,01,07,1976
20432,北海道 十勝地方,帯広（オビヒロ）,47417,2025,01,01,12,10,0.0,8,0.0,4,,,,,,56.5,8,1975,07,17,11.5,8,2007,01,07,1919
20441,北海道 十勝地方,池田（イケダ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,30.0,8,2016,08,17,10,8,2007,01,07,1976
20451,北海道 十勝地方,留真（ルシン）,,2025,01,01,12,10,2.0,8,3.5,4,11,58,4,,,32.5,8,2023,09,04,11,8,2007,01,07,1984
20506,北海道 十勝地方,浦幌（ウラホロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,44,8,2005,07,31,13,8,2002,01,22,1976
20551,北海道 十勝地方,帯広泉（オビヒロイズミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,38.5,8,2017,09,18,5.0,8,2022,01,12,2003
20556,北海道 十勝地方,糠内（ヌカナイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47,8,1980,06,24,18,8,2007,01,07,1978
20601,北海道 十勝地方,上札内（カミサツナイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53,8,1994,08,19,12,8,2007,01,07,1977
20606,北海道 十勝地方,更別（サラベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,38,8,1989,08,28,12,8,2007,01,07,1977
20631,北海道 十勝地方,大津（オオツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,50,8,1985,09,01,10,8,2002,01,22,1977
20696,北海道 十勝地方,大樹（タイキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,85.0,8,2017,09,18,15,8,2002,01,22,1976
20751,北海道 十勝地方,広尾（ヒロオ）,47440,2025,01,01,12,10,0.0,8,0.0,4,,,,,,70.3,8,1959,10,13,42.0,8,2002,01,22,1958
21031,北海道 胆振地方,安平（アビラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,57.5,8,2014,09,11,10,8,1999,01,28,1976
21111,北海道 胆振地方,厚真（アツマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47.5,8,2024,08,27,7,8,2004,01,14,1976
21126,北海道 胆振地方,穂別（ホベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47,8,2000,08,15,7.0,8,2017,01,22,1976
21161,北海道 胆振地方,大滝（オオタキ）,,2025,01,01,12,10,0.0,8,1.0,4,03,13,4,,,70.0,8,2016,08,30,13,8,2002,01,22,1976
21171,北海道 胆振地方,森野（モリノ）,,2025,01,01,12,10,0.0,8,0.5,4,03,22,4,,,77.5,8,2011,08,21,20,8,2003,01,28,1976
21187,北海道 胆振地方,苫小牧（トマコマイ）,47424,2025,01,01,12,10,0.0,8,0.0,4,,,,,,126.0,8,1950,08,01,8.5,8,1990,01,06,1943
21226,北海道 胆振地方,大岸（オオキシ）,,2025,01,01,12,10,0.0,8,1.0,4,05,08,4,,,56,8,1983,08,11,9.5,8,2009,01,10,1977
21237,北海道 胆振地方,洞爺湖温泉（トウヤコオンセン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,45.0,8,2023,09,12,9.0,8,2024,01,08,1978
21251,北海道 胆振地方,カルルス（カルルス）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,54.5,8,2014,09,10,21,8,2003,01,28,1985
21261,北海道 胆振地方,白老（シラオイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,84,8,1987,08,26,10,8,1999,01,27,1976
21276,北海道 胆振地方,鵡川（ムカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69.0,8,2014,09,12,9,8,1997,01,02,1976
21297,北海道 胆振地方,伊達（ダテ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,33.0,8,2016,09,06,5.5,8,2017,01,27,2007
21312,北海道 胆振地方,登別（ノボリベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,126,8,1983,09,25,16,8,2000,01,07,1976
21323,北海道 胆振地方,室蘭（ムロラン）,47423,2025,01,01,12,10,0.0,8,0.0,4,,,,,,51.3,8,1949,09,23,11.5,8,1970,01,31,1940
22036,北海道 日高地方,日高（ヒダカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,62.5,8,2015,08,06,6,8,1995,01,09,1977
22072,北海道 日高地方,仁世宇（ニセウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,65.0,8,2024,08,31,10,8,2007,01,07,1985
22106,北海道 日高地方,旭（アサヒ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,75,8,2003,08,09,8,8,2007,01,07,1985
22141,北海道 日高地方,日高門別（ヒダカモンベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63,8,1992,08,09,9,8,1997,01,02,1976
22156,北海道 日高地方,新和（シンワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,68.5,8,2022,08,11,12,8,1991,01,02,1976
22206,北海道 日高地方,笹山（ササヤマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,54,8,1996,09,21,9,8,2007,01,07,1987
22241,北海道 日高地方,静内（シズナイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,65.0,8,2016,08,23,9.5,8,2018,01,02,1976
22291,北海道 日高地方,三石（ミツイシ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,41.0,8,2021,08,23,10,8,2007,01,07,1977
22306,北海道 日高地方,中杵臼（ナカキネウス）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,75.0,8,2023,10,05,15,8,2007,01,07,1978
22327,北海道 日高地方,浦河（ウラカワ）,47426,2025,01,01,12,10,0.0,8,0.0,4,,,,,,60.0,8,2012,09,09,14.0,8,2002,01,08,1939
22356,北海道 日高地方,目黒（メグロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,61,8,1985,09,07,14,8,2002,01,08,1978
22366,北海道 日高地方,幌満（ホロマン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,50.5,8,2022,07,04,12,8,2004,01,08,1978
22391,北海道 日高地方,えりも岬（エリモミサキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,44.0,8,2020,08,17,11,8,2004,01,21,1978
23031,北海道 渡島地方,長万部（オシャマンベ）,,2025,01,01,12,10,0.0,8,1.0,4,03,27,4,,,90,8,1985,09,01,7.5,8,2017,01,27,1976
23086,北海道 渡島地方,八雲（ヤクモ）,,2025,01,01,12,10,0.0,8,0.5,4,09,42,4,,,53.0,8,2013,08,08,8.5,8,2017,01,27,1976
23166,北海道 渡島地方,森（モリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63.0,8,2017,07,22,10.0,8,2016,01,24,2002
23191,北海道 渡島地方,大沼（オオヌマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,61,8,2007,07,28,10.0,8,2017,01,27,1976
23206,北海道 渡島地方,川汲（カックミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,73,8,1998,09,16,12.5,8,2017,01,27,1976
23226,北海道 渡島地方,北斗（ホクト）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,85,8,1991,10,15,10.0,8,2017,01,27,1976
23232,北海道 渡島地方,函館（ハコダテ）,47430,2025,01,01,12,10,0.0,8,0.0,4,,,,,,64.0,8,2022,08,08,43.0,8,1891,01,14,1889
23281,北海道 渡島地方,高松（タカマツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,81.5,8,2022,08,08,12,8,2007,01,07,2003
23291,北海道 渡島地方,戸井泊（トイトマリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,87.5,8,2012,10,02,11,8,2007,01,07,2003
23321,北海道 渡島地方,知内（シリウチ）,,2025,01,01,12,10,0.0,8,0.5,4,10,56,4,,,66.5,8,2023,09,05,14.0,8,2024,01,22,2004
23326,北海道 渡島地方,木古内（キコナイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,136.5,8,2021,11,02,11,8,2003,01,27,1976
23356,北海道 渡島地方,千軒（センゲン）,,2025,01,01,12,10,0.5,8,1.0,4,11,22,4,,,83,8,1994,09,21,11.5,8,2018,01,28,1978
23376,北海道 渡島地方,松前（マツマエ）,,2025,01,01,12,10,0.0,8,1.5,4,08,05,4,,,71.5,8,2013,08,09,9.5,8,2017,01,27,1977
24141,北海道 渡島地方,熊石（クマイシ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,71.5,8,2013,08,09,12.5,8,2017,01,27,1976
24041,北海道 檜山地方,せたな（セタナ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69,8,2002,08,05,7.5,8,2024,01,12,1976
24051,北海道 檜山地方,今金（イマカネ）,,2025,01,01,12,10,0.0,8,3.0,4,09,04,4,,,57.5,8,2017,07,22,10.0,8,2024,01,12,1976
24101,北海道 檜山地方,奥尻（オクシリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,50.0,8,2012,08,06,11.0,8,2021,01,16,2000
24156,北海道 檜山地方,米岡（ヨネオカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,54.0,8,2018,09,24,6.5,8,2022,01,11,2003
24166,北海道 檜山地方,潮見（シオミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,66.5,8,2010,08,11,9.0,8,2018,01,11,1976
24201,北海道 檜山地方,鶉（ウズラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,89.0,8,2013,08,18,10.5,8,2017,01,27,1977
24217,北海道 檜山地方,江差（エサシ）,47428,2025,01,01,12,10,0.0,8,0.0,4,,,,,,68.5,8,1975,09,08,10.5,8,2017,01,27,1941
24236,北海道 檜山地方,石崎（イシザキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,82,8,1996,08,23,9.5,8,2017,01,27,1977
31001,青森県,大間（オオマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,52,8,1998,08,03,12,8,2007,01,07,1976
31036,青森県,湯野川（ユノカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,58.5,8,2016,07,31,15,8,2007,01,07,2005
31111,青森県,むつ（ムツ）,47576,2025,01,01,12,10,0.0,8,0.0,4,,,,,,55.5,8,2021,11,02,12.0,8,1970,01,31,1937
31121,青森県,小田野沢（オダノサワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,48,8,1982,09,13,10,8,2007,01,07,1976
31136,青森県,今別（イマベツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,58,8,2006,08,18,13.5,8,2017,01,27,1976
31156,青森県,脇野沢（ワキノサワ）,,2025,01,01,12,10,0.0,8,1.0,4,11,15,4,,,60,8,2005,09,18,13,8,2007,01,07,1976
31186,青森県,市浦（シウラ）,,2025,01,01,12,10,0.0,8,0.5,4,10,02,4,,,77,8,1994,08,30,10.0,8,2014,01,30,1976
31201,青森県,蟹田（カニタ）,,2025,01,01,12,10,0.5,8,0.5,4,12,10,4,,,61,8,2006,08,18,11,8,2007,01,07,1976
31296,青森県,五所川原（ゴショガワラ）,,2025,01,01,12,10,0.0,8,3.0,4,07,57,4,,,59.0,8,2014,09,10,9.0,8,2011,01,24,1976
31312,青森県,青森（アオモリ）,47575,2025,01,01,12,10,0.0,8,1.0,4,10,36,4,,,67.5,8,2000,07,25,12.8,8,1966,01,04,1937
31321,青森県,大和山（ヤマトヤマ）,,2025,01,01,12,10,0.0,8,0.5,4,11,00,4,,,50,8,2007,11,12,10,8,2007,01,07,1976
31332,青森県,野辺地（ノヘジ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,55.5,8,2023,07,11,7.5,8,2009,01,10,2008
31336,青森県,六ケ所（ロッカショ）,,2025,01,01,12,10,0.0,8,1.5,4,10,54,4,,,47.5,8,2021,11,02,11,8,2008,01,24,1982
31366,青森県,鰺ケ沢（アジガサワ）,,2025,01,01,12,10,0.0,8,1.5,4,09,05,4,,,52.0,8,2020,09,04,11,8,1999,01,28,1976
31386,青森県,青森大谷（アオモリオオタニ）,,2025,01,01,12,10,0.0,8,2.0,4,10,12,4,,,41.0,8,2012,07,16,11.0,8,2014,01,30,2003
31411,青森県,七戸（シチノヘ）,,2025,01,01,12,10,0.0,8,1.0,4,02,30,4,,,41.0,8,2017,07,22,9,8,2007,01,07,1977
31436,青森県,深浦（フカウラ）,47574,2025,01,01,12,10,0.0,8,2.5,4,04,08,4,,,91.5,8,2022,08,03,16.0,8,2014,01,28,1940
31451,青森県,岳（ダケ）,,2025,01,01,12,10,0.0,8,3.5,4,04,57,4,,,66.5,8,2012,09,05,10,4,2001,01,17,1976
31461,青森県,弘前（ヒロサキ）,,2025,01,01,12,10,0.0,8,3.0,4,03,28,4,,,88.0,8,2020,09,04,8,8,2005,01,29,1976
31466,青森県,黒石（クロイシ）,,2025,01,01,12,10,0.0,8,3.0,4,07,50,4,,,58,8,1977,08,05,9.0,8,2014,01,30,1976
31482,青森県,酸ケ湯（スカユ）,,2025,01,01,12,10,0.5,8,1.5,4,08,40,4,,,52,8,2006,08,18,15,8,1981,01,07,1976
31506,青森県,三沢（ミサワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,61,8,1990,11,04,10,8,1981,01,02,1976
31551,青森県,大鰐（オオワニ）,,2025,01,01,12,10,0.0,8,4.0,4,06,13,4,,,51.5,8,2022,07,05,6.5,8,2022,01,09,2010
31562,青森県,温川（ヌルカワ）,,2025,01,01,12,10,0.0,8,2.0,4,10,32,4,,,51.0,8,2021,07,12,12,8,1999,01,14,1983
31586,青森県,十和田（トワダ）,,2025,01,01,12,10,0.0,8,1.0,4,02,50,4,,,62,8,1990,10,26,9,8,2007,01,07,1976
31602,青森県,八戸（ハチノヘ）,47581,2025,01,01,12,10,0.0,8,0.0,4,,,,,,67.0,8,1969,08,05,13.5,8,2007,01,06,1936
31646,青森県,碇ケ関（イカリガセキ）,,2025,01,01,12,10,1.5,8,1.5,4,12,10,4,,,86.5,8,2012,08,06,10,8,2005,01,03,1976
31662,青森県,休屋（ヤスミヤ）,,2025,01,01,12,10,0.0,8,1.5,4,04,34,4,,,45.5,8,2022,08,03,8.0,8,2021,01,16,1982
31671,青森県,戸来（ヘライ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,51,8,1999,10,28,9,8,2007,01,07,1978
31721,青森県,三戸（サンノヘ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,49,8,1999,10,28,12,8,2007,01,07,1976
32056,秋田県,八森（ハチモリ）,,2025,01,01,12,10,0.0,8,2.0,4,01,49,4,,,72.5,8,2022,08,03,14.0,8,2024,01,05,1976
32071,秋田県,藤里（フジサト）,,2025,01,01,12,10,0.5,8,1.5,4,01,27,4,,,68.0,8,2022,08,03,14.5,8,2020,01,29,1978
32091,秋田県,陣場（ジンバ）,,2025,01,01,12,10,0.0,8,3.5,4,03,42,4,,,78.0,8,2017,07,22,16,8,2006,01,14,1976
32096,秋田県,藤原（フジワラ）,,2025,01,01,12,10,0.0,8,2.0,4,06,16,4,,,56,8,2005,09,19,7,8,2007,01,06,1983
32111,秋田県,能代（ノシロ）,,2025,01,01,12,10,0.0,8,4.0,4,02,59,4,,,57,8,2003,08,25,10,8,2005,01,29,1976
32126,秋田県,鷹巣（タカノス）,,2025,01,01,12,10,0.0,8,0.5,4,10,22,4,,,70.5,8,2022,08,03,9.0,8,2024,01,14,1976
32136,秋田県,大館（オオダテ）,,2025,01,01,12,10,0.5,8,0.5,4,12,10,4,,,68.0,8,2013,08,09,9.0,8,2024,01,14,1976
32146,秋田県,鹿角（カヅノ）,,2025,01,01,12,10,0.0,8,0.5,4,04,34,4,,,108.5,8,2013,08,09,7.5,8,2024,01,14,1976
32181,秋田県,脇神（ワキガミ）,,2025,01,01,12,10,0.0,8,0.5,4,10,28,4,,,66,8,2006,08,18,9.5,8,2024,01,14,2003
32206,秋田県,湯瀬（ユゼ）,,2025,01,01,12,10,0.0,8,0.5,4,10,48,4,,,54.5,8,2022,07,23,8,8,1985,01,31,1976
32266,秋田県,八幡平（ハチマンタイ）,,2025,01,01,12,10,,1,,1,,,,,,58.0,8,2014,08,01,10,8,1998,01,18,1978
32276,秋田県,男鹿真山（オガシンザン）,,2025,01,01,12,10,0.0,8,1.5,4,01,22,4,,,64.5,8,2022,08,10,20.5,8,2022,01,09,1985
32286,秋田県,男鹿（オガ）,,2025,01,01,12,10,0.0,8,1.5,4,01,12,4,,,64.5,8,2011,07,28,11.5,8,2014,01,30,1976
32287,秋田県,大潟（オオガタ）,,2025,01,01,12,10,0.0,8,3.0,4,01,53,4,,,61,8,2005,09,01,12.5,8,2010,01,28,1977
32296,秋田県,五城目（ゴジョウメ）,,2025,01,01,12,10,0.0,8,3.0,4,01,10,4,,,69.0,8,2022,08,12,13,4,1976,01,17,1976
32311,秋田県,阿仁合（アニアイ）,,2025,01,01,12,10,0.5,8,3.0,4,05,19,4,,,94.5,8,2024,07,25,9.5,8,2024,01,14,1976
32312,秋田県,比立内（ヒタチナイ）,,2025,01,01,12,10,,1,,1,,,,,,66,8,1979,07,08,10.5,8,2022,01,02,1976
32376,秋田県,桧木内（ヒノキナイ）,,2025,01,01,12,10,0.5,8,3.5,4,04,36,4,,,81.0,8,2013,08,09,11.0,8,2013,01,25,1978
32402,秋田県,秋田（アキタ）,47582,2025,01,01,12,10,0.0,8,0.5,4,02,09,4,,,72.4,8,1964,08,13,23.0,8,2022,01,09,1938
32407,秋田県,岩見三内（イワミサンナイ）,,2025,01,01,12,10,0.0,8,2.5,4,03,04,4,,,58,8,1987,08,17,12,8,2002,01,01,1976
32408,秋田県,仁別（ニベツ）,,2025,01,01,12,10,0.0,8,4.5,4,02,50,4,,,81.0,8,2018,08,05,14.0,8,2022,01,02,1985
32426,秋田県,鎧畑（ヨロイバタ）,,2025,01,01,12,10,0.0,8,3.5,4,06,06,4,,,88.0,8,2013,08,09,14,8,2007,01,06,1977
32431,秋田県,田沢湖高原（タザワココウゲン）,,2025,01,01,12,10,0.0,8,2.0,4,06,22,4,,,48.5,8,2017,08,22,8.0,8,2024,01,14,2014
32451,秋田県,雄和（ユウワ）,,2025,01,01,12,10,0.0,8,0.5,4,07,58,4,,,73.5,8,2017,07,22,10.0,8,2024,01,14,2003
32466,秋田県,角館（カクノダテ）,,2025,01,01,12,10,0.0,8,2.5,4,03,06,4,,,66,8,1990,07,26,10,8,1985,01,16,1976
32476,秋田県,田沢湖（タザワコ）,,2025,01,01,12,10,0.0,8,2.5,4,06,18,4,,,52,8,2002,08,06,14,4,1981,01,04,1976
32496,秋田県,大正寺（ダイショウジ）,,2025,01,01,12,10,0.0,8,1.0,4,06,58,4,,,62.5,8,2019,08,10,11.0,8,2021,01,14,1976
32551,秋田県,大曲（オオマガリ）,,2025,01,01,12,10,0.0,8,1.0,4,07,50,4,,,68.5,8,2020,08,30,8.5,8,2014,01,01,1976
32571,秋田県,本荘（ホンジョウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77,8,2007,08,27,13.5,8,2010,01,20,1976
32581,秋田県,東由利（ヒガシユリ）,,2025,01,01,12,10,0.0,8,1.0,4,01,56,4,,,69.5,8,2020,09,04,11,8,1985,01,16,1976
32596,秋田県,横手（ヨコテ）,,2025,01,01,12,10,1.0,8,1.5,4,04,19,4,,,68.5,8,2017,07,22,10,8,2007,01,06,1976
32616,秋田県,にかほ（ニカホ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,64.5,8,2010,08,25,13.0,8,2010,01,20,1976
32626,秋田県,矢島（ヤシマ）,,2025,01,01,12,10,0.0,8,0.5,4,11,09,4,,,58,8,1998,08,07,12.0,8,2024,01,14,1976
32681,秋田県,笹子（ジネゴ）,,2025,01,01,12,10,0.0,8,0.5,4,11,32,4,,,66.0,8,2019,08,10,8.0,8,2013,01,02,1983
32691,秋田県,湯沢（ユザワ）,,2025,01,01,12,10,0.0,8,1.0,4,11,10,4,,,52.0,8,2019,08,10,8,8,2007,01,06,1976
32701,秋田県,東成瀬（ヒガシナルセ）,,2025,01,01,12,10,1.0,8,1.5,4,02,57,4,,,49.0,8,2013,07,27,7,8,2007,01,06,1976
32771,秋田県,湯の岱（ユノタイ）,,2025,01,01,12,10,0.5,8,1.5,4,00,43,4,,,50,8,1989,07,24,12,8,1983,01,16,1976
33006,岩手県,種市（タネイチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,86,8,2007,11,11,14,8,2007,01,07,1976
33026,岩手県,軽米（カルマイ）,,2025,01,01,12,10,0.0,8,0.5,4,01,15,4,,,65,8,2005,07,31,10,8,2007,01,06,1976
33071,岩手県,二戸（ニノヘ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,47.0,8,2014,08,15,13,8,2007,01,07,1976
33086,岩手県,大野（オオノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,58.0,8,2016,08,30,14,8,2007,01,06,1976
33136,岩手県,山形（ヤマガタ）,,2025,01,01,12,10,0.0,8,0.5,4,01,57,4,,,62.5,8,2008,07,07,10,8,2007,01,06,1977
33146,岩手県,久慈（クジ）,,2025,01,01,12,10,0.0,8,0.5,4,01,35,4,,,71.0,8,2019,10,13,13.0,8,2009,01,10,1976
33166,岩手県,荒屋（アラヤ）,,2025,01,01,12,10,0.0,8,1.0,4,05,23,4,,,55.5,8,2016,08,26,7,8,2003,01,27,1976
33176,岩手県,奥中山（オクナカヤマ）,,2025,01,01,12,10,0.0,8,0.5,4,07,53,4,,,42.5,8,2022,08,03,7,8,2002,01,21,1977
33186,岩手県,葛巻（クズマキ）,,2025,01,01,12,10,0.0,8,0.5,4,02,03,4,,,49,8,2002,08,19,8.0,8,2020,01,29,1976
33201,岩手県,下戸鎖（シモトクサリ）,,2025,01,01,12,10,0.0,8,0.5,4,02,09,4,,,80.0,8,2016,08,30,18,8,2007,01,06,1978
33206,岩手県,普代（フダイ）,,2025,01,01,12,10,0.0,8,0.5,4,01,35,4,,,95.0,8,2019,10,13,18,8,2007,01,06,1976
33226,岩手県,岩手松尾（イワテマツオ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,75.5,8,2024,08,06,8,8,2002,01,21,1976
33231,岩手県,一方井（イッカタイ）,,2025,01,01,12,10,0.0,8,0.5,4,04,21,4,,,34.5,8,2022,09,20,5.0,8,2021,01,07,2014
33296,岩手県,好摩（コウマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,61.5,8,2022,08,14,10,8,2002,01,21,1976
33326,岩手県,岩泉（イワイズミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,70.5,8,2016,08,30,17,8,2007,01,06,1976
33336,岩手県,小本（オモト）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,124.5,8,2023,08,13,29,8,2007,01,06,1977
33351,岩手県,葛根田（カッコンダ）,,2025,01,01,12,10,0.0,8,0.5,4,10,19,4,,,64.5,8,2021,06,14,8,8,2007,01,06,1977
33361,岩手県,滝沢（タキザワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,64.0,8,2023,08,19,8,8,2007,01,06,2005
33371,岩手県,薮川（ヤブカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,99.5,8,2024,08,27,9,8,2007,01,06,1976
33421,岩手県,雫石（シズクイシ）,,2025,01,01,12,10,0.0,8,0.5,4,05,53,4,,,78.0,8,2013,08,09,8,8,1985,01,16,1976
33431,岩手県,盛岡（モリオカ）,47584,2025,01,01,12,10,0.0,8,0.0,4,,,,,,68.0,8,2024,08,27,11.5,8,2002,01,21,1923
33441,岩手県,区界（クザカイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,86.5,8,2013,07,15,9,8,1998,01,18,1993
33472,岩手県,宮古（ミヤコ）,47585,2025,01,01,12,10,0.0,8,0.0,4,,,,,,84.5,8,2019,10,13,54.0,8,2007,01,06,1937
33486,岩手県,沢内（サワウチ）,,2025,01,01,12,10,0.0,8,1.0,4,05,35,4,,,55.0,8,2017,08,24,6.5,8,2024,01,14,2017
33501,岩手県,紫波（シワ）,,2025,01,01,12,10,0.0,8,1.0,4,07,37,4,,,95.5,8,2015,06,16,8,8,2002,01,21,1976
33526,岩手県,川井（カワイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,67.5,8,2015,08,11,12,8,2007,01,06,1977
33566,岩手県,豊沢（トヨサワ）,,2025,01,01,12,10,0.0,8,0.5,4,06,17,4,,,47.0,8,2022,08,14,10,8,2002,01,21,1976
33576,岩手県,花巻（ハナマキ）,,2025,01,01,12,10,0.0,8,0.5,4,00,51,4,,,65.5,8,2014,09,10,9,8,2007,01,06,1976
33581,岩手県,大迫（オオハサマ）,,2025,01,01,12,10,0.0,8,1.5,4,07,22,4,,,63.5,8,2013,08,09,8,8,1998,01,18,1976
33596,岩手県,附馬牛（ツキモウシ）,,2025,01,01,12,10,0.0,8,0.5,4,08,09,4,,,53.5,8,2023,08,12,14,8,2007,01,06,2005
33611,岩手県,大槌（オオツチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69.5,8,2023,08,12,19,8,2007,01,06,2000
33616,岩手県,山田（ヤマダ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77.5,8,2019,10,13,40,8,2007,01,06,1976
33631,岩手県,湯田（ユダ）,,2025,01,01,12,10,0.5,8,2.5,4,07,27,4,,,45.0,8,2012,10,01,11,8,2007,01,06,1976
33671,岩手県,遠野（トオノ）,,2025,01,01,12,10,0.0,8,0.5,4,07,47,4,,,75.5,8,2023,08,19,18,8,2007,01,06,1976
33711,岩手県,金ケ崎（カネガサキ）,,2025,01,01,12,10,0.0,8,1.0,4,04,27,4,,,57.0,8,2022,08,13,8,8,2007,01,06,2006
33716,岩手県,北上（キタカミ）,,2025,01,01,12,10,0.0,8,0.5,4,06,19,4,,,65,8,1982,08,30,8,8,2007,01,06,1976
33726,岩手県,米里（ヨネサト）,,2025,01,01,12,10,0.0,8,0.5,4,06,45,4,,,54.0,8,2022,07,04,17,8,2007,01,06,1976
33751,岩手県,釜石（カマイシ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,68.0,8,2013,07,26,30,8,2007,01,06,1976
33776,岩手県,若柳（ワカヤナギ）,,2025,01,01,12,10,0.0,8,0.5,4,06,23,4,,,40,8,2007,05,31,8,8,2007,01,06,1976
33781,岩手県,江刺（エサシ）,,2025,01,01,12,10,0.0,8,0.5,4,04,55,4,,,65.0,8,2021,06,15,9,8,2007,01,06,1976
33801,岩手県,住田（スミタ）,,2025,01,01,12,10,0.0,8,0.5,4,07,05,4,,,66.5,8,2013,07,26,12,8,2007,01,06,1977
33831,岩手県,祭畤（マツルベ）,,2025,01,01,12,10,0.0,8,1.0,4,04,32,4,,,82.5,8,2012,10,01,23,8,2002,01,21,1976
